,Col1,0
12692,O7YOUYZW,0
12693,O7YOUYK9,0
12694,O7YOUYKG,0
12695,O7YOUYN5,1
12696,O7YOUY5Y,0
12697,O7YOUY59,1
12698,O7YOUCZZ,0
12699,O7YOUCKJ,0
12700,O7YOU1Y9,1
12701,O7YOU1SZ,0
12702,O7YOQC5G,0
12703,O7YOQC55,1
12704,O7YOQ01G,1
12705,O7YOQ0ZR,1
12706,O7YOQ15J,1
12707,O7YO6B1G,0
12708,O7YRG8YY,0
12709,O7YRG0ZE,0
12710,O7YRG0QJ,0
12711,O7YRLB4Y,1
12712,O7YRL8ZJ,1
12713,O7YRL8KY,0
12714,O7YRLO55,0
12715,O7YRL54R,1
12716,O7YRLS1Z,0
12717,O7YRLSQE,1
12718,O7YRLCZW,0
12719,O7YRLCKY,0
12720,O7YRLCSJ,1
12721,O7YRL0NE,1
12722,O7YRL1XZ,1
12723,O7YRL1ZZ,0
12724,O7YRIB55,0
12725,O7YRIBQJ,1
12726,O7YRIO4J,0
12727,O7YRIO1W,0
12728,O7YRIONZ,0
12729,O7YRIONE,0
12730,O7YRIOYD,0
12731,O7YRI15R,0
12732,O7YRI1S5,0
12733,O7YRVMX9,0
12734,O7YRVMKW,1
12735,O7YRVOQR,1
12736,O7YRV5XD,0
12737,O7YRV5ZE,0
12738,O7YRV5NJ,0
12739,O7YRV5YY,0
12740,O7YRV0ZW,0
12741,O7YRV05E,0
12742,O7YUQYXG,0
12743,O7YUQYYE,0
12744,O7YUQY5Y,0
12745,O7YUQCXE,0
12746,O7YU6BKY,0
12747,O7YU6OKW,1
12748,O7YU6OSZ,1
12749,O7YU6S1E,0
12750,O7YU6S5E,0
12751,O7YU6YKW,0
12752,O7YU604W,0
12753,O7YU61Z5,1
12754,O7YUOMQ9,0
12755,O7YUO8ND,1
12756,O7YUO8YE,0
12757,O7YUCM5E,0
12758,O7YUCM55,0
12759,O7YUCBXW,0
12760,O7YUCBZE,0
12761,O7YUCYYJ,1
12762,O7YUCYSW,1
12763,O7YUCCZ9,0
12764,O7YUC05W,1
12765,O7YUC1S5,0
12766,O7YUIMSW,0
12767,O7YUIMSZ,1
12768,O7YUI855,0
12769,O7YUISSG,0
12770,O7YUISQW,0
12771,O7YUISQ5,1
12772,O7YUI0Y9,0
12773,O7YUI1ZG,0
12774,O7YUI1NR,0
12775,O7YUVOS5,0
12776,O7YUV5Q5,1
12777,O7Y6611Y,1
12778,O7Y6OCK5,1
12779,O7Y6CS45,0
12780,O7Y6CSQJ,0
12781,O7Y6C0QY,0
12782,O7Y6C1KR,0
12783,O7Y6IMKJ,0
12784,O7Y6IMND,0
12785,O7Y6IMQ5,0
12786,O7YHUONZ,0
12787,O7YHUONG,0
12788,O7YHUON5,0
12789,O7YHUO5D,1
12790,O7YHU54G,0
12791,O7YHUSKY,1
12792,O7YHUSY5,0
12793,O7YHUSYJ,0
12794,O7YHUCS5,0
12795,O7YHQBKR,0
12796,O7YHQBN5,0
12797,O7YHQBSE,0
12798,O7YHQBQD,0
12799,O7YHQ1KG,1
12800,O7YHQ1NJ,0
12801,O7YHQ15R,1
12802,O7YH6BZ5,0
12803,O7YH6BNZ,1
12804,O7YH6519,0
12805,O7YH61ZG,0
12806,O7YH6159,1
12807,O7YHOMSW,0
12808,O7YHOB5Z,0
12809,O7YHO8NJ,0
12810,O7YHO8QR,0
12811,O7EKG549,0
12812,O7EKG54E,0
12813,O7EKG0SE,0
12814,O7EKG0QZ,1
12815,O7EKG1X9,0
12816,O7EKLBZE,0
12817,O7EKL8ZJ,0
12818,O7EKL8NZ,0
12819,O7EKL8NE,0
12820,O7EKL55W,0
12821,O7EKLS4E,1
12822,O7EKLS1Y,0
12823,O7EKLCX9,1
12824,O7EKL04G,0
12825,O7EKUBZG,1
12826,O7EKUBZJ,0
12827,O7EKU8XR,1
12828,O7EKU8XZ,0
12829,O7EKU8XJ,0
12830,O7EKU85D,0
12831,O7EKU85E,0
12832,O7EKU8SW,0
12833,O7EKUSNR,0
12834,O7EKQ115,0
12835,O7EKQ1Z9,1
12836,O7EK6MYG,1
12837,O7EK6BY5,0
12838,O7EK6BS9,0
12839,O7EK6BQR,0
12840,O7EK6S5E,1
12841,O7EK614Y,0
12842,O7EKOBQE,0
12843,O7EKO845,0
12844,O7EKO8X9,0
12845,O7EKO8Z9,0
12846,O7EKO8KZ,0
12847,O7EKOO5D,0
12848,O7EDG8SY,0
12849,O7EDGSSZ,0
12850,O7EDLB1J,1
12851,O7EDLBZR,0
12852,O7EDLBZ5,0
12853,O7EDU0KG,0
12854,O7EDQMZY,0
12855,O7EDQMKG,0
12856,O7EDQMYY,0
12857,O7EDQMQW,0
12858,O7EDQOKY,0
12859,O7ED685D,1
12860,O7ED65KZ,1
12861,O7ED6SYZ,1
12862,O7ED6C4E,1
12863,O7ED6C15,1
12864,O7ED6CK5,0
12865,O7ED6CYG,0
12866,O7ED6C5Z,1
12867,O7ED6C5D,1
12868,O7ED6CS5,1
12869,O7ED60NG,1
12870,O7EDVYSG,0
12871,O7EDVYQW,0
12872,O7EDVYQZ,0
12873,O7EDVCYD,0
12874,O7ED5MZY,0
12875,O7ED5YXW,0
12876,O7ED5YYW,1
12877,O7ED5YYY,0
12878,O7EILOS9,1
12879,O7EIL5QJ,0
12880,O7EILS4G,1
12881,O7EILSNR,0
12882,O7EILCQ5,0
12883,O7EIL04J,0
12884,O7EIL1XW,0
12885,O7EIUMXJ,0
12886,O7EIUMS5,1
12887,O7EIUMQ5,0
12888,O7EIUBXJ,0
12889,O7EIU8XG,0
12890,O7EIU5SD,0
12891,O7EIQMQG,0
12892,O7EIQ85Y,0
12893,O7EIIC5R,0
12894,O7EII01Z,1
12895,O7EII019,1
12896,O7EIVBNG,0
12897,O7EIV81W,1
12898,O7EIV8ZR,0
12899,O7EIV8KW,1
12900,O7EIV8KZ,0
12901,O7EIV8NG,1
12902,O7EIV8Y9,0
12903,O7EIV51R,1
12904,O7EIVYZW,0
12905,O7EIVYZY,0
12906,O7EI5BNR,0
12907,O7EI5BNJ,0
12908,O7EI58NZ,0
12909,O7EI5855,1
12910,O7EI585J,0
12911,O7EI58SE,0
12912,O7EI58Q9,0
12913,O7EI551Z,0
12914,O7EI5S5Z,0
12915,O7EI5YKJ,0
12916,O7EI50NR,0
12917,O7EI505D,0
12918,O7EI505E,1
12919,O7EI50QE,0
12920,O7EI51XW,1
12921,O7EI51XZ,0
12922,O7EI51KD,0
12923,O7EI51KE,0
12924,O7EBGMZZ,1
12925,O7EBGM59,0
12926,O7EBGMSE,0
12927,O7EBGB4D,0
12928,O7EBGBXG,1
12929,O7EBGB1Y,1
12930,O7EBGB1E,1
12931,O7EBG81R,0
12932,O7EBG81Z,1
12933,O7EBGOQJ,1
12934,O7EBG5XD,0
12935,O7EBG5SR,0
12936,O7EBG5S9,0
12937,O7EBGS5D,1
12938,O7EBGC4Z,0
12939,O7EBGCXR,1
12940,O7EBGC15,0
12941,O7EBG15Y,1
12942,O7EBG1S5,0
12943,O7EBLMXD,0
12944,O7EBLMKR,0
12945,O7EBLMKD,0
12946,O7EBLMYZ,0
12947,O7EBLBYR,1
12948,O7EBL8NG,1
12949,O7EBL8QY,0
12950,O7EBLOX9,0
12951,O7EBLOSY,0
12952,O7EBLSZY,1
12953,O7EBLSSD,0
12954,O7EBLYZ5,1
12955,O7EBLYSY,1
12956,O7EBLC4J,0
12957,O7EBLCZJ,0
12958,O7EBL0ZD,0
12959,O7EBL0YJ,0
12960,O7EBL0SR,0
12961,O7EBUM45,0
12962,O7EB60QY,0
12963,O7EB60QE,0
12964,O7EB60Q5,1
12965,O7EBI5KJ,1
12966,O7EBI5NJ,0
12967,O7EBIS45,0
12968,O7EBIYKZ,0
12969,O7EBIY55,1
12970,O7EBVBXD,0
12971,O7EBVB1D,0
12972,O7EBVBN5,0
12973,O7EBV8XE,0
12974,O7EBVONE,1
12975,O7EBV1SZ,1
12976,O7EB5MY9,0
12977,O7EB5M5G,0
12978,O7EB5MQZ,1
12979,O7EB5B1Z,0
12980,O7EB5BNW,0
12981,O7EB55ZR,0
12982,O7EB55KG,0
12983,O7EB55SY,0
12984,O7EB5SXD,1
12985,O7EB5Y1Z,0
12986,O7EB5CZG,0
12987,O7EWGMZW,0
12988,O7EWGOX9,0
12989,O7EWGOX5,1
12990,O7EWGOKR,1
12991,O7EWGOKY,0
12992,O7EWGOY9,1
12993,O7EWGO5R,0
12994,O7EWGO5Y,0
12995,O7EWGO5D,1
12996,O7EWGOSR,0
12997,O7EWG55Z,1
12998,O7EWG5QW,0
12999,O7EWGYX5,0
13000,O7EWGCXJ,0
13001,O7EWG0YY,0
13002,O7EWG0Q5,0
13003,O7EWG1SW,0
13004,O7EWLMXY,0
13005,O7EWLMK5,0
13006,O7EWQ5NW,0
13007,O7EWQ5YY,0
13008,O7EWQS4J,0
13009,O7EWQY1E,0
13010,O7EWQYNR,1
13011,O7EWQYYD,1
13012,O7EWQY55,1
13013,O7EWQCZJ,0
13014,O7EWQ0SR,0
13015,O7EWQ1KZ,0
13016,O7EW6MN9,1
13017,O7EW68KZ,0
13018,O7EW6OY9,1
13019,O7EW6S4Z,0
13020,O7EW6S5D,0
13021,O7EW6YZ9,1
13022,O7EW6Y5R,0
13023,O7EW6Y5Y,1
13024,O7EW6YSW,0
13025,O7EW6YQD,0
13026,O7EW6YQJ,0
13027,O7EW6CYW,0
13028,O7EW601Z,0
13029,O7EW601G,0
13030,O7EW60KJ,0
13031,O7EWV0ZE,1
13032,O7EOQM59,0
13033,O7EOQM55,0
13034,O7EOQMSR,0
13035,O7EOQMSW,0
13036,O7EOQMSE,1
13037,O7EOQMSG,1
13038,O7EOQMQY,0
13039,O7EOQMQ9,1
13040,O7EOQB49,1
13041,O7EOQBKG,0
13042,O7EOQ84Y,1
13043,O7EOQ81J,0
13044,O7EOQ8KG,0
13045,O7EOQ51W,0
13046,O7EOQ51D,1
13047,O7EOQ5NW,1
13048,O7EOQY5R,1
13049,O7EOQCYZ,0
13050,O7EOQ04Z,0
13051,O7EOQ045,0
13052,O7EOQ0NE,0
13053,O7EOQ05Z,0
13054,O7EOQ0SG,1
13055,O7EOQ0QJ,0
13056,O7EOQ14D,0
13057,O7EOQ1XJ,1
13058,O7EOQ1Y9,0
13059,O7EOQ1YG,0
13060,O7EOQ1YJ,0
13061,O7EO6BSG,0
13062,O7EO6OZG,1
13063,O7EO65ZW,1
13064,O7EO6SSJ,0
13065,O7EO6Y4J,0
13066,O7EO6YKE,1
13067,O7EO6YQY,0
13068,O7EO6CZ9,0
13069,O7EO60QD,0
13070,O7EO61ZY,1
13071,O7EO61KG,0
13072,O7EOOM1W,1
13073,O7EOOMNW,1
13074,O7EOOM5Z,1
13075,O7EOOMQE,1
13076,O7EOOB45,1
13077,O7EOOBZE,0
13078,O7EOOBK9,1
13079,O7EOO85J,1
13080,O7EOOO45,0
13081,O7EOOSZZ,1
13082,O7EOOS55,0
13083,O7EOOYXZ,0
13084,O7EOCBXR,1
13085,O7EOCBZY,1
13086,O7EOCBZJ,1
13087,O7EOC849,1
13088,O7EOCOKG,1
13089,O7EOCOYJ,0
13090,O7EOC5QR,1
13091,O7EOCS55,0
13092,O7EOCSQR,1
13093,O7EOCY4D,0
13094,O7EOCYX9,0
13095,O7EOCYXD,0
13096,O7EOCCZ9,1
13097,O7EOCCZE,1
13098,O7EOC15W,1
13099,O7EOC15Z,1
13100,O7EOIBXE,1
13101,O7EOIBNR,0
13102,O7EOIOQZ,1
13103,O7EOI5NY,1
13104,O7EOI55Z,0
13105,O7EOISX9,0
13106,O7EOISXD,0
13107,O7EOIYXE,0
13108,O7EOICNW,0
13109,O7EOI0ZD,0
13110,O7EOI1ZZ,0
13111,O7EOVMZR,0
13112,O7EOVBSZ,0
13113,O7EOVBSY,0
13114,O7EOVOK5,0
13115,O7EOVOND,0
13116,O7EOVOYE,0
13117,O7EOVOQE,0
13118,O7EOV5NR,1
13119,O7EOVS45,0
13120,O7EOVSYW,0
13121,O7EOVS5Z,0
13122,O7EOVYKY,1
13123,O7EOVCXZ,0
13124,O7EOVCQG,0
13125,O7EOV0ZW,0
13126,O7EOV0KG,1
13127,O7EOV1XW,1
13128,O7EOV11W,0
13129,O7EOV1NR,0
13130,O7EO5M4G,1
13131,O7EO5MKJ,0
13132,O7EO5MYZ,1
13133,O7EO5MYY,1
13134,O7ERO1XG,0
13135,O7ERO1KE,1
13136,O7ERO1NJ,1
13137,O7ERO1YJ,0
13138,O7ERO1SY,0
13139,O7ERO1S5,1
13140,O7ERO1SJ,0
13141,O7ERCMZ9,0
13142,O7ERCMZJ,1
13143,O7ERCMS5,1
13144,O7ERCB4E,1
13145,O7ERCBNW,0
13146,O7ERCBYJ,1
13147,O7ERCBS5,0
13148,O7ERC845,0
13149,O7ERC8YR,0
13150,O7ERC5SJ,1
13151,O7ERCSZZ,1
13152,O7ERCSZ9,0
13153,O7ERCSZG,0
13154,O7ERCYY5,0
13155,O7ERCC4E,1
13156,O7ERC0NW,1
13157,O7ERC0SW,0
13158,O7ERC15Z,1
13159,O7ERIM4Z,0
13160,O7ERIMZZ,0
13161,O7ERI8K5,0
13162,O7ERIOZD,0
13163,O7ERI5S9,0
13164,O7ERISKG,0
13165,O7ERISNE,0
13166,O7ERIYQ5,0
13167,O7ERICKY,0
13168,O7ERI0XG,0
13169,O7ERI0SJ,1
13170,O7ERV8SE,1
13171,O7ERVCXG,1
13172,O7ER5M4G,0
13173,O7ER5MYZ,0
13174,O7ER581W,0
13175,O7EULB1W,0
13176,O7EULBKG,1
13177,O7EUL81Z,1
13178,O7EULO1W,1
13179,O7EULO5Z,0
13180,O7EULO5G,1
13181,O7EULO55,0
13182,O7EULYYY,0
13183,O7EUL0YZ,0
13184,O7EUUBXD,1
13185,O7EUUBZY,1
13186,O7EUU5NY,0
13187,O7EUU555,1
13188,O7EUUSSD,0
13189,O7EUUYNG,0
13190,O7EUUCSW,1
13191,O7EUU04E,1
13192,O7EUU0XE,1
13193,O7EUU0KE,0
13194,O7EUU11J,0
13195,O7EUU1QE,0
13196,O7EUU1QJ,0
13197,O7EUQBZ9,0
13198,O7EUQBND,1
13199,O7EUQB59,0
13200,O7EU51XR,0
13201,O7E6GM4D,0
13202,O7E6GM1E,1
13203,O7E6GM5J,1
13204,O7E6GMSY,0
13205,O7E6GB45,1
13206,O7E6GBKW,1
13207,O7E6GBNW,0
13208,O7E6GBN5,0
13209,O7E6G84G,0
13210,O7E6G5X5,1
13211,O7E6G51E,1
13212,O7E6G5K9,1
13213,O7E6G5SG,1
13214,O7E6GY4W,1
13215,O7E6GYSG,0
13216,O7E6G0ZY,0
13217,O7E6G0QW,0
13218,O7E6G1QW,1
13219,O7E6G1QG,1
13220,O7E6LM1Z,0
13221,O7E6LBYZ,0
13222,O7E6LBS9,0
13223,O7E6L8KJ,0
13224,O7E6LYSG,0
13225,O7E6LC15,0
13226,O7E6UBYE,0
13227,O7E6UBQR,0
13228,O7E6UBQG,0
13229,O7E6U54Y,0
13230,O7E6USYD,0
13231,O7E6US5Y,0
13232,O7E6U0KD,0
13233,O7E6U0YD,1
13234,O7E6U0SJ,0
13235,O7E6U1ZJ,0
13236,O7E6QMS5,0
13237,O7E6QBSJ,0
13238,O7E6Q85D,1
13239,O7E6Q8SR,1
13240,O7E6QO55,1
13241,O7E6QSSD,0
13242,O7E6QSQG,0
13243,O7E6QY4E,0
13244,O7E6QY4J,0
13245,O7E6QCZG,1
13246,O7E6Q0XD,1
13247,O7E6Q0N9,1
13248,O7E6Q05Y,0
13249,O7E6Q1XE,1
13250,O7E6Q1YW,0
13251,O7E6Q1YG,0
13252,O7E6Q15E,0
13253,O7E66MK5,1
13254,O7E66BK5,0
13255,O7E6684Y,0
13256,O7E66OYG,0
13257,O7E66S4R,0
13258,O7E66SZW,0
13259,O7E66SNZ,0
13260,O7E66SY5,0
13261,O7E66YXE,1
13262,O7E66Y1Z,0
13263,O7E66Y5E,0
13264,O7EHQS4J,1
13265,O7EHQ01D,1
13266,O7EH6M4Z,0
13267,O7EH6M1W,0
13268,O7EH6M5W,1
13269,O7EH6BXD,0
13270,O7EH6BYR,1
13271,O7EH6OZZ,0
13272,O7EH6OKJ,0
13273,O7EH6559,1
13274,O7EH6C5W,1
13275,O7EH604R,0
13276,O7EH60XW,1
13277,O7EH60XG,0
13278,O7EH60Z5,1
13279,O7EH60NE,1
13280,O7EH60N5,1
13281,O7EHO5YY,1
13282,O7EHO5Y9,0
13283,O7EHO5YG,1
13284,O7EHO0K5,1
13285,O7EHO0QY,0
13286,O7EHO1NR,0
13287,O7EHO1NW,1
13288,O7EHCMKE,0
13289,O7EHCBKG,1
13290,O7EHCOYR,0
13291,O7EHCOQW,0
13292,O7EHC559,0
13293,O7EHCYKZ,0
13294,O7EHCYND,0
13295,O7EHIMY5,0
13296,O7EHIBN5,0
13297,O7EHI8XW,0
13298,O7EHI8KD,1
13299,O7EHI85J,0
13300,O7EHI5QJ,0
13301,O7EHICYE,0
13302,O7EHVM5Z,0
13303,O7EHVM5Y,1
13304,O7EHVBZD,1
13305,O7EH554J,0
13306,O7EH55XR,1
13307,O7EH55XD,0
13308,O7EH55X5,1
13309,O7EH55ZG,1
13310,O7EH5SNY,0
13311,O7EH5SSD,1
13312,O7EH501Y,0
13313,O7EH51ZJ,0
13314,O7EH51QY,0
13315,O1VKGBYG,1
13316,O1VKGBQG,0
13317,O1VKG8XR,1
13318,O1VKGOKE,1
13319,O1VKGOKG,0
13320,O1VKGOQ5,0
13321,O1VKGY4Z,0
13322,O1VDGSKD,1
13323,O1VDG1ZJ,0
13324,O1VDLBNE,0
13325,O1VDLBS9,0
13326,O1VDLCQZ,0
13327,O1VDLCQ5,1
13328,O1VDL1Q9,0
13329,O1VDUMXR,1
13330,O1VDUMXW,0
13331,O1VDQMSW,0
13332,O1VDQB4Z,1
13333,O1VDQ8KG,0
13334,O1VDQO4D,0
13335,O1VDQO5R,1
13336,O1VDQ5QG,1
13337,O1VDQS4Y,0
13338,O1VDQS1J,0
13339,O1VDQSKY,1
13340,O1VDQCS9,1
13341,O1VD68XZ,0
13342,O1VD68XJ,0
13343,O1VD681D,0
13344,O1VD68ZE,1
13345,O1VD6OSR,1
13346,O1VD6OSW,0
13347,O1VD6OSD,1
13348,O1VD6OSG,0
13349,O1VD6SXR,0
13350,O1VD6SK5,0
13351,O1VD6YXZ,0
13352,O1VD6YZY,0
13353,O1VD6YQW,0
13354,O1VD6CQY,1
13355,O1VD60XD,0
13356,O1VD60X5,1
13357,O1VD601G,0
13358,O1VD60ZR,0
13359,O1VD60NR,0
13360,O1VD60YE,0
13361,O1VD611E,0
13362,O1VD61ZR,0
13363,O1VDOBS5,0
13364,O1VDO8NJ,0
13365,O1VDO85R,1
13366,O1VDCMSD,0
13367,O1VDCB4E,0
13368,O1VDCS5E,1
13369,O1VDC045,0
13370,O1VIL1SD,0
13371,O1VIUO5Y,0
13372,O1VIU5XZ,0
13373,O1VIU5X9,1
13374,O1VIU559,1
13375,O1VIU5SW,0
13376,O1VIU5S9,1
13377,O1VIUS4Y,0
13378,O1VIUSZE,0
13379,O1VIUS5G,0
13380,O1VIUY15,1
13381,O1VIUYZJ,1
13382,O1VIUYQG,0
13383,O1VIUCZJ,0
13384,O1VIU1ND,0
13385,O1VIU1NE,0
13386,O1VIU15D,0
13387,O1VIQMXR,0
13388,O1VIQMKE,1
13389,O1VIQM5E,0
13390,O1VIQ8KG,1
13391,O1VIQOSE,0
13392,O1VIQOQ9,0
13393,O1VIQ5NE,1
13394,O1VIQ5YJ,1
13395,O1VIQS4Z,0
13396,O1VIQYQ9,1
13397,O1VIQCS9,1
13398,O1VIQ15Y,1
13399,O1VBGCNY,0
13400,O1VBG0SE,0
13401,O1VBG0QW,0
13402,O1VBLM5R,0
13403,O1VBL8YW,0
13404,O1VBL5XD,0
13405,O1VBL55G,0
13406,O1VBL5S9,1
13407,O1VBLSK5,0
13408,O1VBLSQR,0
13409,O1VBLYZJ,0
13410,O1VBLCKY,0
13411,O1VBL14G,0
13412,O1VBL1XY,1
13413,O1VBUM4Z,1
13414,O1VBUMQY,0
13415,O1VBU8YG,1
13416,O1VBU8QZ,0
13417,O1VBUS5Z,0
13418,O1VBUYQD,1
13419,O1VBUCXE,0
13420,O1VBUC1D,1
13421,O1VBU0XD,0
13422,O1VBU01Z,0
13423,O1VBU1XG,0
13424,O1VBU11W,0
13425,O1VBQM4E,1
13426,O1VBQ81D,0
13427,O1VBQ8N9,1
13428,O1VBQ8NJ,1
13429,O1VBQ545,1
13430,O1VBQ5XZ,0
13431,O1VBQ519,0
13432,O1VBQCY9,0
13433,O1VBQ0Q9,1
13434,O1VBQ0QD,0
13435,O1VBQ0QE,0
13436,O1VBQ145,0
13437,O1VBQ1XW,0
13438,O1VBQ1XZ,1
13439,O1VB684D,0
13440,O1VB68XW,1
13441,O1VB68XY,1
13442,O1VB68YJ,0
13443,O1VB6OSE,0
13444,O1VB654J,0
13445,O1VB65QJ,1
13446,O1VB6S19,0
13447,O1VB6SZY,0
13448,O1VB6SNW,1
13449,O1VB6Y4R,0
13450,O1VB6YKR,0
13451,O1VB6YQ9,1
13452,O1VB6C59,0
13453,O1VB601R,1
13454,O1VB615G,0
13455,O1VB6155,1
13456,O1VB61SG,0
13457,O1VB61S5,0
13458,O1VB61Q5,0
13459,O1VBOM49,0
13460,O1VBOM1D,0
13461,O1VBO5NE,1
13462,O1VBO5NG,1
13463,O1VBO5N5,0
13464,O1VBO0QW,0
13465,O1VBCBSZ,1
13466,O1VBCBSD,0
13467,O1VBC84R,0
13468,O1VBC8XW,0
13469,O1VBC85J,1
13470,O1VBCOKW,0
13471,O1VBC5YE,1
13472,O1VBCSS9,0
13473,O1VBCCYZ,0
13474,O1VBC0YE,0
13475,O1VBC0QR,0
13476,O1VBC1S5,1
13477,O1VBIMQG,0
13478,O1VBIB4Z,0
13479,O1VBISS9,0
13480,O1VBISQR,0
13481,O1VBIYKW,1
13482,O1VBIYY9,1
13483,O1VBICNJ,1
13484,O1VBIC5R,0
13485,O1VBICQE,0
13486,O1VBI04G,0
13487,O1VBI01D,1
13488,O1VBI0Z5,0
13489,O1VBI0KZ,0
13490,O1VBI1YE,0
13491,O1VBI1SG,1
13492,O1VBVM1W,0
13493,O1VBVMZE,0
13494,O1VBVMK5,0
13495,O1VBVBQW,0
13496,O1VBV81W,0
13497,O1VBVO1Y,1
13498,O1VBVSK9,1
13499,O1VBVSYY,0
13500,O1VBVYZJ,0
13501,O1VBVYKY,0
13502,O1VBV0X9,0
13503,O1VBV1XG,0
13504,O1VBV1KZ,1
13505,O1VBV1NY,1
13506,O1VB58NW,0
13507,O1VB58Y9,0
13508,O1VB58SW,0
13509,O1VB58QJ,0
13510,O1VB5SS5,1
13511,O1VB5Y1Y,0
13512,O1VB5Y15,0
13513,O1VB5YY5,0
13514,O1VB5CKJ,1
13515,O1VB50KG,0
13516,O1VB515D,1
13517,O1VB51Q5,0
13518,O1VWGMKZ,0
13519,O1VWGOXE,0
13520,O1VWGSQE,0
13521,O1VWGYX5,0
13522,O1VWGY19,0
13523,O1VWGC4J,1
13524,O1VWGC1Z,1
13525,O1VWG14Z,1
13526,O1VWG1SY,0
13527,O1VWL5YJ,0
13528,O1VWL5SJ,0
13529,O1VWLSXG,1
13530,O1VWLSKW,1
13531,O1VWLY1J,0
13532,O1VWLYQ9,0
13533,O1VWLC1D,1
13534,O1VWLCYW,1
13535,O1VWL0KY,0
13536,O1VWL0NJ,0
13537,O1VWUON9,1
13538,O1VWUONJ,0
13539,O1VWUOYZ,1
13540,O1VWU5YE,0
13541,O1VW5Y5J,0
13542,O1VW5CY9,0
13543,O1VW50QW,0
13544,O1VW50QE,0
13545,O1VW51QR,0
13546,O1VW51QZ,1
13547,O1VOG81Z,1
13548,O1VOGSXG,0
13549,O1VOG1N9,0
13550,O1VOG1ND,0
13551,O1VOLO5R,0
13552,O1VOUYSR,0
13553,O1VOUYSD,0
13554,O1VOU11J,1
13555,O1VOQMYW,0
13556,O1VOQBZZ,1
13557,O1VOQ8ZR,1
13558,O1VOQ8YD,0
13559,O1VOQ8YJ,0
13560,O1VOQ8S5,0
13561,O1VOQOXY,1
13562,O1VOQOSW,1
13563,O1VOQOSD,0
13564,O1VOQ54R,0
13565,O1VOQY4Z,0
13566,O1VOQ1ZY,0
13567,O1VO6MZY,0
13568,O1VO6M5E,1
13569,O1VO6BQG,1
13570,O1VO6845,0
13571,O1VO65X5,1
13572,O1VO65Q9,0
13573,O1VO65QD,0
13574,O1VO6CXE,1
13575,O1VO6CSG,1
13576,O1VO60Z9,0
13577,O1VO60KZ,0
13578,O1VO60YJ,0
13579,O1VO60SR,0
13580,O1VO60QE,0
13581,O1VO61XY,1
13582,O1VO61X5,1
13583,O1VO6119,0
13584,O1VO611J,0
13585,O1VO61ZG,0
13586,O1VO61K9,1
13587,O1VO61YJ,0
13588,O1VO615W,0
13589,O1VO615D,1
13590,O1VO61QD,1
13591,O1VRU5XZ,1
13592,O1VRU5K9,1
13593,O1VRU5NJ,1
13594,O1VR6MX9,0
13595,O1VR6OYJ,0
13596,O1VR6OSE,1
13597,O1VR6559,0
13598,O1VR6YQG,0
13599,O1VROBXE,0
13600,O1VROB1D,0
13601,O1VRCO4Z,1
13602,O1VRC5K9,0
13603,O1VRC5Y5,0
13604,O1VRCS5R,1
13605,O1VRC1X9,0
13606,O1VRIMSZ,1
13607,O1VRIBYJ,0
13608,O1VRI5ND,0
13609,O1VRIY5Y,0
13610,O1VRVMXY,0
13611,O1VUGM15,0
13612,O1VUGMZR,0
13613,O1VUGSNR,0
13614,O1VUGSN9,1
13615,O1VUGSYW,0
13616,O1VUGSSE,1
13617,O1VUGYZR,1
13618,O1VUGYKD,0
13619,O1VUG15G,0
13620,O1VULMXD,1
13621,O1VULM1Z,1
13622,O1VULM5J,0
13623,O1VULBNJ,0
13624,O1VUL8X9,1
13625,O1VUL855,1
13626,O1VULOYG,0
13627,O1VULSK5,0
13628,O1VULSNG,1
13629,O1VULCKE,0
13630,O1VUL05Z,0
13631,O1VUUBZZ,1
13632,O1VUUBSE,0
13633,O1VUU8XE,0
13634,O1VUU8NY,0
13635,O1VUUOXJ,1
13636,O1VUUOKJ,1
13637,O1VUU5NE,1
13638,O1VUU55E,0
13639,O1VUU5SD,0
13640,O1VUU5QE,0
13641,O1VUQ8ZZ,1
13642,O1VUQ5QJ,0
13643,O1VUQSNJ,1
13644,O1VUQSSJ,1
13645,O1VUQYZY,1
13646,O1VUQYKZ,1
13647,O1VUQ01W,0
13648,O1VUQ0YE,1
13649,O1VU6BYJ,0
13650,O1VU68KD,1
13651,O1VU685Y,0
13652,O1VU6OXZ,1
13653,O1VU6O1W,0
13654,O1VU6O5G,1
13655,O1VU65YZ,0
13656,O1VU65SW,1
13657,O1VU6SNY,0
13658,O1VU6SS5,0
13659,O1VU6Y4Z,0
13660,O1VU6YKR,0
13661,O1VU6YKE,0
13662,O1VU6YNE,0
13663,O1VU6YYW,0
13664,O1VU6Y59,1
13665,O1VU60XD,1
13666,O1VU605W,0
13667,O1VU614W,0
13668,O1VU61QR,0
13669,O1VUOOQR,0
13670,O1VUO5ZR,1
13671,O1VUOYZR,1
13672,O1VUOYK5,1
13673,O1VUOYKJ,0
13674,O1VUOCND,0
13675,O1VUOCYY,1
13676,O1VUOCQJ,0
13677,O1VUO01D,1
13678,O1VUO1NZ,1
13679,O1VUCMX5,1
13680,O1VUCMSJ,1
13681,O1VUCMQY,1
13682,O1VUCB4E,1
13683,O1VUCB5G,0
13684,O1VUC81D,0
13685,O1VUC8ZJ,0
13686,O1VUC8KE,1
13687,O1VUC5ZW,0
13688,O1VUC5N5,0
